event_time,store_id,queue_length,transactions_last_15min,stock_alerts
2025-06-05 08:52:00,STORE11,6,9,2
2025-06-05 08:57:00,STORE02,2,5,1
2025-06-05 09:01:00,STORE06,6,5,0
2025-06-05 09:07:00,STORE05,3,8,0
2025-06-05 09:12:00,STORE01,4,11,0
2025-06-05 09:16:00,STORE12,5,5,3
2025-06-05 09:20:00,STORE02,3,6,3
2025-06-05 09:24:00,STORE09,2,7,0
2025-06-05 09:31:00,STORE05,3,6,2
2025-06-05 09:37:00,STORE09,2,6,0
2025-06-05 09:40:00,STORE02,5,3,0
2025-06-05 09:45:00,STORE12,0,6,1
2025-06-05 09:49:00,STORE04,3,4,1
2025-06-05 09:53:00,STORE05,5,12,1
2025-06-05 10:01:00,STORE08,3,8,0
2025-06-05 10:06:00,STORE04,2,5,0
2025-06-05 10:08:00,STORE04,1,5,1
2025-06-05 10:16:00,STORE01,4,5,4
2025-06-05 10:21:00,STORE08,2,10,0
2025-06-05 10:25:00,STORE11,4,8,0
2025-06-05 10:28:00,STORE01,4,8,0
2025-06-05 10:36:00,STORE05,6,5,0
2025-06-05 10:39:00,STORE06,4,6,1
2025-06-05 10:44:00,STORE02,3,5,0
2025-06-05 10:49:00,STORE03,4,6,2
2025-06-05 10:57:00,STORE07,3,8,2
2025-06-05 11:02:00,STORE05,3,7,1
2025-06-05 11:07:00,STORE02,4,13,0
2025-06-05 11:12:00,STORE07,2,8,1
2025-06-05 11:13:00,STORE02,2,11,0
2025-06-05 11:20:00,STORE03,2,9,0
2025-06-05 11:27:00,STORE08,5,8,2
2025-06-05 11:31:00,STORE12,9,13,2
2025-06-05 11:36:00,STORE05,5,5,2
2025-06-05 11:42:00,STORE12,4,5,0
2025-06-05 11:44:00,STORE04,2,6,2
2025-06-05 11:49:00,STORE02,4,7,1
2025-06-05 11:55:00,STORE02,5,5,2
2025-06-05 12:01:00,STORE02,4,8,0
2025-06-05 12:05:00,STORE08,5,6,0
2025-06-05 12:09:00,STORE05,3,9,1
2025-06-05 12:17:00,STORE09,4,15,0
2025-06-05 12:20:00,STORE05,2,6,2
2025-06-05 12:23:00,STORE01,3,7,1
2025-06-05 12:30:00,STORE09,6,6,0
2025-06-05 12:35:00,STORE08,2,6,2
2025-06-05 12:38:00,STORE01,2,5,3
2025-06-05 12:47:00,STORE12,7,5,0
2025-06-05 12:52:00,STORE08,4,6,0
2025-06-05 12:55:00,STORE07,4,4,1
2025-06-05 13:00:00,STORE07,8,9,0
2025-06-05 13:03:00,STORE06,7,5,1
2025-06-05 13:09:00,STORE02,6,6,1
2025-06-05 13:15:00,STORE02,3,4,2
2025-06-05 13:18:00,STORE01,2,6,1
2025-06-05 13:23:00,STORE09,1,4,0
2025-06-05 13:32:00,STORE08,4,6,0
2025-06-05 13:36:00,STORE02,3,12,1
2025-06-05 13:42:00,STORE03,2,5,1
2025-06-05 13:43:00,STORE02,1,13,1
2025-06-05 13:50:00,STORE07,5,4,0
2025-06-05 13:54:00,STORE03,3,4,2
2025-06-05 13:59:00,STORE05,5,10,2
2025-06-05 14:04:00,STORE07,2,5,1
2025-06-05 14:11:00,STORE01,7,3,0
2025-06-05 14:14:00,STORE10,5,6,3
2025-06-05 14:21:00,STORE09,5,6,0
2025-06-05 14:27:00,STORE09,5,2,1
2025-06-05 14:28:00,STORE08,6,9,1
2025-06-05 14:36:00,STORE01,2,6,1
2025-06-05 14:42:00,STORE10,2,4,3
2025-06-05 14:45:00,STORE08,8,4,2
2025-06-05 14:49:00,STORE02,4,7,1
2025-06-05 14:55:00,STORE07,2,11,0
2025-06-05 14:59:00,STORE12,4,4,3
2025-06-05 15:05:00,STORE01,3,9,0
2025-06-05 15:12:00,STORE03,2,5,0
2025-06-05 15:13:00,STORE06,4,5,1
2025-06-05 15:21:00,STORE04,2,8,1
2025-06-05 15:24:00,STORE09,6,7,2
2025-06-05 15:30:00,STORE07,5,6,0
2025-06-05 15:35:00,STORE09,3,8,2
2025-06-05 15:39:00,STORE02,4,12,0
2025-06-05 15:46:00,STORE05,3,5,2
2025-06-05 15:52:00,STORE06,2,5,0
2025-06-05 15:54:00,STORE09,1,3,1
2025-06-05 15:59:00,STORE10,3,4,1
2025-06-05 16:07:00,STORE09,1,8,1
2025-06-05 16:10:00,STORE10,4,9,0
2025-06-05 16:17:00,STORE07,4,7,0
2025-06-05 16:21:00,STORE04,6,5,1
2025-06-05 16:23:00,STORE11,4,9,1
2025-06-05 16:30:00,STORE02,7,7,1
2025-06-05 16:35:00,STORE03,6,8,1
2025-06-05 16:39:00,STORE03,4,5,3
2025-06-05 16:45:00,STORE06,3,7,0
2025-06-05 16:52:00,STORE12,3,9,1
2025-06-05 16:56:00,STORE01,7,5,0
2025-06-05 16:58:00,STORE11,7,13,1
2025-06-05 17:06:00,STORE05,5,3,0
2025-06-05 17:11:00,STORE02,2,5,1
2025-06-05 17:13:00,STORE12,2,9,0
2025-06-05 17:22:00,STORE05,4,5,0
2025-06-05 17:25:00,STORE02,3,5,1
2025-06-05 17:31:00,STORE07,2,3,0
2025-06-05 17:33:00,STORE05,6,4,5
2025-06-05 17:38:00,STORE02,0,8,1
2025-06-05 17:46:00,STORE11,1,11,1
2025-06-05 17:50:00,STORE05,3,10,0
2025-06-05 17:57:00,STORE10,5,4,0
2025-06-05 18:01:00,STORE02,4,4,0
2025-06-05 18:06:00,STORE03,6,7,1
2025-06-05 18:10:00,STORE02,4,7,2
2025-06-05 18:16:00,STORE02,6,9,2
2025-06-05 18:22:00,STORE07,3,8,1
2025-06-05 18:24:00,STORE10,3,3,0
2025-06-05 18:28:00,STORE07,4,8,1
2025-06-05 18:37:00,STORE10,2,5,2
2025-06-05 18:40:00,STORE11,5,10,0
2025-06-05 18:44:00,STORE07,2,6,3
2025-06-05 18:49:00,STORE08,2,12,1
2025-06-05 18:56:00,STORE11,2,4,1
2025-06-05 19:00:00,STORE01,3,9,1
2025-06-05 19:07:00,STORE10,2,9,0
2025-06-05 19:11:00,STORE05,5,6,1
2025-06-05 19:14:00,STORE03,2,5,2
2025-06-05 19:21:00,STORE05,8,5,1
2025-06-05 19:27:00,STORE10,2,6,2
2025-06-05 19:31:00,STORE05,3,4,3
2025-06-05 19:36:00,STORE11,3,8,1
2025-06-05 19:38:00,STORE03,7,11,1
2025-06-05 19:46:00,STORE01,5,7,0
2025-06-05 19:48:00,STORE01,6,6,2
2025-06-05 19:56:00,STORE03,2,4,1
2025-06-05 20:00:00,STORE01,2,3,0
2025-06-05 20:03:00,STORE12,3,6,1
2025-06-05 20:08:00,STORE10,6,9,0
2025-06-05 20:14:00,STORE09,9,7,1
2025-06-05 20:18:00,STORE05,2,8,1
2025-06-05 20:23:00,STORE04,6,6,0
2025-06-05 20:29:00,STORE03,3,12,2
2025-06-05 20:33:00,STORE02,6,6,1
2025-06-05 20:41:00,STORE12,6,18,0
2025-06-05 20:45:00,STORE04,4,7,0
2025-06-05 20:48:00,STORE08,0,2,1
2025-06-05 20:57:00,STORE07,3,8,0
2025-06-05 20:58:00,STORE09,3,9,0
2025-06-05 21:06:00,STORE06,4,8,0
2025-06-05 21:11:00,STORE12,6,5,3
2025-06-05 21:17:00,STORE01,2,4,0
2025-06-05 21:18:00,STORE01,4,7,1
2025-06-05 21:26:00,STORE02,5,8,1
2025-06-05 21:30:00,STORE08,4,7,2
2025-06-05 21:34:00,STORE01,5,7,2
2025-06-05 21:41:00,STORE10,5,3,0
2025-06-05 21:47:00,STORE10,6,11,1
2025-06-05 21:51:00,STORE10,2,8,0
2025-06-05 21:54:00,STORE02,1,12,2
2025-06-05 22:00:00,STORE02,3,2,1
2025-06-05 22:04:00,STORE10,3,6,2
2025-06-05 22:12:00,STORE10,3,9,2
2025-06-05 22:14:00,STORE08,3,4,2
2025-06-05 22:21:00,STORE08,4,5,1
2025-06-05 22:26:00,STORE12,0,5,0
2025-06-05 22:30:00,STORE05,6,3,2
2025-06-05 22:33:00,STORE11,2,6,1
2025-06-05 22:40:00,STORE09,9,4,0
2025-06-05 22:44:00,STORE06,3,10,2
2025-06-05 22:50:00,STORE02,3,6,0
2025-06-05 22:53:00,STORE05,7,5,0
2025-06-05 23:00:00,STORE09,6,10,0
2025-06-05 23:04:00,STORE01,5,11,1
2025-06-05 23:10:00,STORE12,1,9,1
2025-06-05 23:17:00,STORE03,7,5,0
2025-06-05 23:18:00,STORE10,3,6,1
2025-06-05 23:24:00,STORE10,5,9,2
2025-06-05 23:29:00,STORE03,1,5,1
2025-06-05 23:35:00,STORE10,3,9,0
2025-06-05 23:42:00,STORE12,4,6,0
2025-06-05 23:46:00,STORE10,3,2,0
2025-06-05 23:50:00,STORE03,4,5,1
2025-06-05 23:56:00,STORE07,5,6,0
2025-06-05 23:58:00,STORE06,6,6,2
2025-06-06 00:07:00,STORE04,2,13,0
2025-06-06 00:10:00,STORE01,3,4,1
2025-06-06 00:13:00,STORE06,3,8,1
2025-06-06 00:18:00,STORE05,3,9,0
2025-06-06 00:25:00,STORE11,2,6,1
2025-06-06 00:31:00,STORE02,1,8,0
2025-06-06 00:33:00,STORE01,3,7,1
2025-06-06 00:41:00,STORE08,0,9,0
2025-06-06 00:47:00,STORE01,3,3,0
2025-06-06 00:52:00,STORE04,6,3,0
2025-06-06 00:57:00,STORE08,4,7,2
2025-06-06 00:58:00,STORE12,1,6,3
2025-06-06 01:04:00,STORE10,4,6,3
2025-06-06 01:11:00,STORE02,0,11,0
2025-06-06 01:17:00,STORE11,5,6,3
2025-06-06 01:20:00,STORE09,3,4,2
2025-06-06 01:25:00,STORE03,4,5,1
2025-06-06 01:30:00,STORE05,3,8,1
2025-06-06 01:37:00,STORE11,3,4,0
2025-06-06 01:40:00,STORE03,5,10,2
2025-06-06 01:43:00,STORE03,4,11,1
2025-06-06 01:52:00,STORE05,2,5,0
2025-06-06 01:55:00,STORE11,7,5,0
2025-06-06 02:00:00,STORE05,3,7,1
2025-06-06 02:05:00,STORE11,4,2,2
2025-06-06 02:12:00,STORE03,3,8,0
2025-06-06 02:15:00,STORE11,5,9,1
2025-06-06 02:18:00,STORE07,4,6,0
2025-06-06 02:24:00,STORE02,1,3,1
2025-06-06 02:31:00,STORE06,6,6,0
2025-06-06 02:36:00,STORE10,7,6,2
2025-06-06 02:40:00,STORE03,4,7,0
2025-06-06 02:46:00,STORE02,2,7,2
2025-06-06 02:51:00,STORE04,3,2,0
2025-06-06 02:53:00,STORE03,7,4,1
2025-06-06 03:00:00,STORE12,3,2,1
2025-06-06 03:07:00,STORE09,3,10,1
2025-06-06 03:12:00,STORE02,5,9,0
2025-06-06 03:15:00,STORE02,5,5,0
2025-06-06 03:18:00,STORE05,3,7,0
2025-06-06 03:23:00,STORE09,4,6,1
2025-06-06 03:32:00,STORE09,2,6,4
2025-06-06 03:33:00,STORE01,6,4,2
2025-06-06 03:41:00,STORE03,5,11,1
2025-06-06 03:43:00,STORE10,2,10,3
2025-06-06 03:52:00,STORE05,3,5,1
2025-06-06 03:55:00,STORE05,4,11,3
2025-06-06 04:00:00,STORE12,3,3,0
2025-06-06 04:07:00,STORE05,5,6,2
2025-06-06 04:09:00,STORE09,1,7,4
2025-06-06 04:16:00,STORE03,3,8,0
2025-06-06 04:22:00,STORE11,2,5,0
2025-06-06 04:26:00,STORE05,3,6,1
2025-06-06 04:32:00,STORE08,4,8,0
2025-06-06 04:37:00,STORE01,6,9,0
2025-06-06 04:42:00,STORE03,4,13,1
2025-06-06 04:45:00,STORE08,6,5,1
2025-06-06 04:51:00,STORE04,3,6,2
2025-06-06 04:57:00,STORE04,2,6,1
2025-06-06 04:59:00,STORE03,5,8,0
2025-06-06 05:05:00,STORE12,5,6,1
2025-06-06 05:09:00,STORE04,3,3,1
2025-06-06 05:15:00,STORE11,7,8,0
2025-06-06 05:20:00,STORE01,4,7,0
2025-06-06 05:26:00,STORE08,1,8,3
2025-06-06 05:32:00,STORE11,3,6,0
2025-06-06 05:36:00,STORE03,4,4,1
2025-06-06 05:40:00,STORE12,3,6,4
2025-06-06 05:45:00,STORE11,5,6,2
2025-06-06 05:50:00,STORE11,1,4,1
2025-06-06 05:57:00,STORE10,4,3,2
2025-06-06 05:58:00,STORE08,3,4,0
2025-06-06 06:04:00,STORE05,9,8,2
2025-06-06 06:12:00,STORE08,5,7,1
2025-06-06 06:14:00,STORE09,8,8,0
2025-06-06 06:22:00,STORE12,0,10,1
2025-06-06 06:25:00,STORE06,5,6,1
2025-06-06 06:29:00,STORE01,2,6,2
2025-06-06 06:37:00,STORE04,4,13,2
2025-06-06 06:39:00,STORE08,3,1,0
2025-06-06 06:45:00,STORE08,7,7,1
2025-06-06 06:52:00,STORE04,4,8,1
2025-06-06 06:57:00,STORE04,3,8,2
2025-06-06 07:02:00,STORE05,3,3,0
2025-06-06 07:03:00,STORE02,4,4,2
2025-06-06 07:09:00,STORE06,3,4,1
2025-06-06 07:17:00,STORE06,3,7,2
2025-06-06 07:22:00,STORE11,3,11,2
2025-06-06 07:26:00,STORE09,3,1,1
2025-06-06 07:28:00,STORE07,5,8,1
2025-06-06 07:34:00,STORE02,6,7,1
2025-06-06 07:40:00,STORE05,5,5,0
2025-06-06 07:43:00,STORE03,4,6,1
2025-06-06 07:52:00,STORE10,4,5,2
2025-06-06 07:56:00,STORE01,1,8,2
2025-06-06 08:01:00,STORE05,2,6,0
2025-06-06 08:03:00,STORE02,10,3,2
2025-06-06 08:08:00,STORE01,2,7,2
2025-06-06 08:16:00,STORE07,8,9,1
2025-06-06 08:22:00,STORE06,5,7,3
2025-06-06 08:24:00,STORE06,3,6,2
2025-06-06 08:32:00,STORE10,3,2,5
2025-06-06 08:37:00,STORE03,1,4,0
2025-06-06 08:38:00,STORE04,5,7,1
2025-06-06 08:45:00,STORE08,0,9,0
2025-06-06 08:49:00,STORE04,5,8,2
2025-06-06 08:55:00,STORE12,1,7,0
2025-06-06 09:00:00,STORE02,3,8,0
2025-06-06 09:06:00,STORE01,3,10,0
2025-06-06 09:12:00,STORE06,4,2,0
2025-06-06 09:13:00,STORE07,3,5,1
2025-06-06 09:21:00,STORE03,1,4,0
2025-06-06 09:23:00,STORE09,4,7,2
2025-06-06 09:29:00,STORE05,5,9,0
2025-06-06 09:35:00,STORE10,4,10,0
2025-06-06 09:39:00,STORE02,3,9,2
2025-06-06 09:47:00,STORE03,3,4,1
2025-06-06 09:52:00,STORE12,4,4,0
2025-06-06 09:53:00,STORE12,6,3,1
2025-06-06 10:01:00,STORE04,2,6,2
2025-06-06 10:03:00,STORE06,5,8,1
2025-06-06 10:10:00,STORE12,3,6,2
2025-06-06 10:16:00,STORE12,2,2,1
2025-06-06 10:20:00,STORE09,2,3,0
2025-06-06 10:27:00,STORE06,5,11,1
2025-06-06 10:28:00,STORE08,2,11,1
2025-06-06 10:36:00,STORE02,5,7,0
2025-06-06 10:41:00,STORE12,8,8,1
2025-06-06 10:46:00,STORE04,2,6,0
2025-06-06 10:52:00,STORE06,2,6,1
2025-06-06 10:55:00,STORE12,10,8,0
2025-06-06 11:00:00,STORE04,3,6,1
2025-06-06 11:04:00,STORE08,3,8,2
2025-06-06 11:12:00,STORE04,5,9,2
2025-06-06 11:16:00,STORE04,1,4,3
2025-06-06 11:18:00,STORE05,10,12,0
2025-06-06 11:25:00,STORE10,4,12,2
2025-06-06 11:28:00,STORE12,4,8,3
2025-06-06 11:37:00,STORE03,4,4,1
2025-06-06 11:40:00,STORE08,3,7,0
2025-06-06 11:47:00,STORE10,4,5,1
2025-06-06 11:52:00,STORE09,6,7,0
2025-06-06 11:53:00,STORE12,2,5,1
2025-06-06 12:00:00,STORE04,5,8,2
2025-06-06 12:04:00,STORE05,7,8,3
2025-06-06 12:09:00,STORE01,1,9,1
2025-06-06 12:14:00,STORE12,0,5,2
2025-06-06 12:22:00,STORE09,6,5,0
2025-06-06 12:26:00,STORE01,2,5,2
2025-06-06 12:32:00,STORE10,4,7,4
2025-06-06 12:37:00,STORE01,4,7,0
2025-06-06 12:42:00,STORE01,3,6,2
2025-06-06 12:46:00,STORE05,7,3,2
2025-06-06 12:48:00,STORE02,6,10,0
2025-06-06 12:54:00,STORE05,5,6,0
2025-06-06 13:02:00,STORE03,1,10,0
2025-06-06 13:03:00,STORE06,5,6,0
2025-06-06 13:10:00,STORE11,4,8,2
2025-06-06 13:16:00,STORE12,5,7,1
2025-06-06 13:20:00,STORE06,4,9,0
2025-06-06 13:26:00,STORE02,2,5,0
2025-06-06 13:30:00,STORE10,4,5,1
2025-06-06 13:36:00,STORE10,3,10,3
2025-06-06 13:39:00,STORE07,2,6,1
2025-06-06 13:46:00,STORE07,4,3,0
2025-06-06 13:51:00,STORE11,2,5,1
2025-06-06 13:55:00,STORE07,3,5,0
2025-06-06 13:59:00,STORE01,6,8,2
2025-06-06 14:04:00,STORE06,1,9,1
2025-06-06 14:09:00,STORE05,7,10,2
2025-06-06 14:17:00,STORE11,1,9,4
2025-06-06 14:21:00,STORE04,4,9,0
2025-06-06 14:25:00,STORE08,6,7,0
2025-06-06 14:29:00,STORE07,2,6,1
2025-06-06 14:33:00,STORE08,1,10,0
2025-06-06 14:41:00,STORE08,2,1,0
2025-06-06 14:44:00,STORE06,4,6,1
2025-06-06 14:49:00,STORE09,4,13,0
2025-06-06 14:53:00,STORE03,3,7,0
2025-06-06 15:02:00,STORE01,4,7,2
2025-06-06 15:03:00,STORE05,5,8,1
2025-06-06 15:12:00,STORE02,3,14,0
2025-06-06 15:17:00,STORE12,4,4,0
2025-06-06 15:21:00,STORE06,4,8,1
2025-06-06 15:24:00,STORE12,2,3,1
2025-06-06 15:28:00,STORE02,7,8,1
2025-06-06 15:35:00,STORE08,4,13,1
2025-06-06 15:41:00,STORE11,7,5,0
2025-06-06 15:46:00,STORE12,4,6,0
2025-06-06 15:48:00,STORE03,4,12,1
2025-06-06 15:53:00,STORE11,5,8,0
2025-06-06 15:59:00,STORE05,4,13,0
2025-06-06 16:06:00,STORE12,6,3,0
2025-06-06 16:12:00,STORE04,5,6,0
2025-06-06 16:17:00,STORE10,5,8,1
2025-06-06 16:19:00,STORE01,6,5,0
2025-06-06 16:24:00,STORE11,2,7,0
2025-06-06 16:32:00,STORE06,2,8,1
2025-06-06 16:34:00,STORE07,2,9,1
2025-06-06 16:41:00,STORE12,3,9,0
2025-06-06 16:46:00,STORE06,3,5,1
2025-06-06 16:48:00,STORE03,2,6,1
2025-06-06 16:56:00,STORE04,3,4,3
2025-06-06 17:01:00,STORE06,5,13,1
2025-06-06 17:05:00,STORE05,5,9,0
2025-06-06 17:11:00,STORE08,2,5,2
2025-06-06 17:13:00,STORE08,2,14,0
2025-06-06 17:21:00,STORE04,3,8,0
2025-06-06 17:24:00,STORE10,5,8,1
2025-06-06 17:32:00,STORE05,3,13,1
2025-06-06 17:35:00,STORE03,4,5,0
2025-06-06 17:38:00,STORE08,0,5,0
2025-06-06 17:44:00,STORE03,3,4,2
2025-06-06 17:50:00,STORE01,2,6,0
2025-06-06 17:57:00,STORE01,4,8,0
2025-06-06 18:01:00,STORE02,1,7,4
2025-06-06 18:05:00,STORE02,2,3,1
2025-06-06 18:08:00,STORE04,6,4,2
2025-06-06 18:17:00,STORE05,0,7,2
2025-06-06 18:18:00,STORE05,6,12,1
2025-06-06 18:25:00,STORE04,4,4,1
2025-06-06 18:29:00,STORE08,1,4,1
2025-06-06 18:34:00,STORE06,5,11,0
2025-06-06 18:39:00,STORE02,7,11,0
2025-06-06 18:43:00,STORE12,3,8,0
2025-06-06 18:48:00,STORE02,6,5,0
2025-06-06 18:57:00,STORE01,3,7,0
2025-06-06 19:01:00,STORE08,4,7,1
2025-06-06 19:04:00,STORE10,5,10,0
2025-06-06 19:12:00,STORE11,2,7,0
2025-06-06 19:13:00,STORE04,7,6,1
2025-06-06 19:21:00,STORE07,7,11,0
2025-06-06 19:26:00,STORE05,5,6,0
2025-06-06 19:32:00,STORE03,4,6,1
2025-06-06 19:33:00,STORE04,8,8,1
2025-06-06 19:39:00,STORE02,8,4,2
2025-06-06 19:43:00,STORE10,3,10,2
2025-06-06 19:51:00,STORE06,5,6,1
2025-06-06 19:56:00,STORE08,2,7,1
2025-06-06 19:59:00,STORE01,3,10,2
2025-06-06 20:07:00,STORE03,5,8,2
2025-06-06 20:11:00,STORE03,4,3,1
2025-06-06 20:14:00,STORE11,0,13,0
2025-06-06 20:19:00,STORE04,2,13,0
2025-06-06 20:27:00,STORE09,2,7,1
2025-06-06 20:28:00,STORE07,8,6,1
2025-06-06 20:36:00,STORE09,2,11,0
2025-06-06 20:38:00,STORE02,0,8,2
2025-06-06 20:46:00,STORE01,8,6,0
2025-06-06 20:52:00,STORE11,3,7,0
2025-06-06 20:55:00,STORE11,5,5,1
2025-06-06 21:01:00,STORE10,2,4,1
2025-06-06 21:06:00,STORE07,4,10,0
2025-06-06 21:10:00,STORE04,5,9,0
2025-06-06 21:16:00,STORE09,5,6,3
2025-06-06 21:20:00,STORE01,5,5,4
2025-06-06 21:23:00,STORE06,4,5,1
2025-06-06 21:31:00,STORE07,3,6,0
2025-06-06 21:36:00,STORE01,2,9,0
2025-06-06 21:41:00,STORE11,1,4,2
2025-06-06 21:45:00,STORE07,4,6,1
2025-06-06 21:48:00,STORE09,4,0,1
2025-06-06 21:53:00,STORE01,2,7,1
2025-06-06 21:58:00,STORE07,8,8,0
2025-06-06 22:03:00,STORE02,4,9,0
2025-06-06 22:08:00,STORE02,4,4,0
2025-06-06 22:15:00,STORE06,3,9,1
2025-06-06 22:21:00,STORE09,5,5,1
2025-06-06 22:27:00,STORE08,5,11,0
2025-06-06 22:32:00,STORE05,2,7,1
2025-06-06 22:35:00,STORE05,5,4,1
2025-06-06 22:39:00,STORE05,1,4,1
2025-06-06 22:44:00,STORE08,5,12,1
2025-06-06 22:51:00,STORE08,4,6,1
2025-06-06 22:53:00,STORE10,1,5,0
2025-06-06 22:59:00,STORE02,4,8,2
2025-06-06 23:04:00,STORE06,6,9,0
2025-06-06 23:08:00,STORE03,0,16,4
2025-06-06 23:16:00,STORE11,2,9,0
2025-06-06 23:18:00,STORE03,5,5,1
2025-06-06 23:24:00,STORE03,7,3,0
2025-06-06 23:30:00,STORE08,7,9,0
2025-06-06 23:36:00,STORE10,6,2,1
2025-06-06 23:38:00,STORE03,6,5,1
2025-06-06 23:46:00,STORE04,8,5,2
2025-06-06 23:48:00,STORE07,2,4,3
2025-06-06 23:56:00,STORE07,2,10,4
2025-06-07 00:02:00,STORE06,5,1,1
2025-06-07 00:06:00,STORE04,6,6,1
2025-06-07 00:10:00,STORE09,3,8,0
2025-06-07 00:14:00,STORE02,5,5,0
2025-06-07 00:22:00,STORE11,10,5,2
2025-06-07 00:23:00,STORE04,6,1,0
2025-06-07 00:32:00,STORE10,5,7,0
2025-06-07 00:37:00,STORE07,5,9,1
2025-06-07 00:41:00,STORE03,3,7,0
2025-06-07 00:46:00,STORE12,4,8,2
2025-06-07 00:49:00,STORE10,3,10,1
2025-06-07 00:54:00,STORE03,2,9,1
2025-06-07 01:02:00,STORE08,3,4,2
2025-06-07 01:03:00,STORE11,4,6,1
2025-06-07 01:12:00,STORE11,1,8,3
2025-06-07 01:14:00,STORE11,3,7,0
2025-06-07 01:19:00,STORE10,4,4,0
2025-06-07 01:24:00,STORE12,5,7,0
2025-06-07 01:32:00,STORE02,3,8,1
2025-06-07 01:33:00,STORE06,3,12,3
2025-06-07 01:38:00,STORE01,3,12,2
2025-06-07 01:46:00,STORE03,2,5,1
2025-06-07 01:48:00,STORE09,3,3,1
2025-06-07 01:55:00,STORE03,3,4,2
2025-06-07 02:01:00,STORE08,6,6,1
2025-06-07 02:05:00,STORE10,8,6,1
2025-06-07 02:12:00,STORE10,4,2,2
2025-06-07 02:14:00,STORE01,4,10,1
2025-06-07 02:18:00,STORE05,4,9,2
2025-06-07 02:24:00,STORE03,4,5,0
2025-06-07 02:31:00,STORE04,5,4,0
2025-06-07 02:33:00,STORE01,4,5,3
2025-06-07 02:42:00,STORE12,1,8,1
2025-06-07 02:45:00,STORE12,2,5,1
2025-06-07 02:52:00,STORE01,5,5,1
2025-06-07 02:55:00,STORE05,9,2,3
2025-06-07 03:01:00,STORE09,5,7,0
2025-06-07 03:06:00,STORE09,8,5,1
2025-06-07 03:12:00,STORE06,6,6,1
2025-06-07 03:13:00,STORE12,7,4,0
2025-06-07 03:20:00,STORE12,8,6,0
2025-06-07 03:27:00,STORE08,5,10,1
2025-06-07 03:31:00,STORE03,8,6,0
2025-06-07 03:37:00,STORE12,4,5,1
2025-06-07 03:41:00,STORE07,3,7,1
2025-06-07 03:47:00,STORE02,1,11,0
2025-06-07 03:51:00,STORE11,4,15,1
2025-06-07 03:54:00,STORE12,8,5,2
2025-06-07 03:59:00,STORE12,8,6,0
2025-06-07 04:03:00,STORE08,7,7,1
2025-06-07 04:10:00,STORE03,6,7,1
2025-06-07 04:16:00,STORE09,4,8,0
2025-06-07 04:21:00,STORE09,2,6,1
2025-06-07 04:24:00,STORE05,3,6,2
2025-06-07 04:29:00,STORE06,5,4,1
2025-06-07 04:37:00,STORE04,8,8,1
2025-06-07 04:38:00,STORE01,6,9,3
2025-06-07 04:46:00,STORE03,4,11,1
2025-06-07 04:50:00,STORE02,3,5,0
2025-06-07 04:57:00,STORE06,5,7,2
2025-06-07 04:59:00,STORE09,3,2,1
2025-06-07 05:05:00,STORE01,1,4,2
2025-06-07 05:09:00,STORE09,2,5,1
2025-06-07 05:14:00,STORE03,3,6,1
2025-06-07 05:21:00,STORE05,4,8,0
2025-06-07 05:23:00,STORE10,3,10,1
2025-06-07 05:29:00,STORE08,5,5,2
2025-06-07 05:36:00,STORE12,4,9,0
2025-06-07 05:41:00,STORE12,4,7,1
2025-06-07 05:44:00,STORE05,2,13,1
2025-06-07 05:50:00,STORE09,3,6,2
2025-06-07 05:56:00,STORE05,3,7,3
2025-06-07 06:01:00,STORE01,2,8,0
2025-06-07 06:07:00,STORE10,4,7,0
2025-06-07 06:08:00,STORE01,2,10,1
2025-06-07 06:16:00,STORE09,5,6,1
2025-06-07 06:21:00,STORE09,5,9,2
2025-06-07 06:25:00,STORE10,1,8,0
2025-06-07 06:29:00,STORE10,3,4,1
2025-06-07 06:33:00,STORE09,3,6,1
2025-06-07 06:42:00,STORE09,6,7,1
2025-06-07 06:44:00,STORE05,7,9,1
2025-06-07 06:50:00,STORE09,1,8,2
2025-06-07 06:54:00,STORE08,2,6,3
2025-06-07 07:00:00,STORE11,4,7,0
2025-06-07 07:05:00,STORE04,5,7,1
2025-06-07 07:12:00,STORE07,5,3,2
2025-06-07 07:14:00,STORE10,5,6,1
2025-06-07 07:20:00,STORE11,5,10,1
2025-06-07 07:24:00,STORE03,5,8,0
2025-06-07 07:30:00,STORE10,3,6,4
2025-06-07 07:37:00,STORE05,5,6,1
2025-06-07 07:40:00,STORE11,4,8,0
2025-06-07 07:43:00,STORE10,5,5,1
2025-06-07 07:52:00,STORE11,3,8,2
2025-06-07 07:55:00,STORE01,7,6,1
2025-06-07 08:01:00,STORE09,8,7,1
2025-06-07 08:05:00,STORE11,1,5,1
2025-06-07 08:12:00,STORE06,5,8,0
2025-06-07 08:13:00,STORE07,6,7,2
2025-06-07 08:18:00,STORE04,3,5,3
2025-06-07 08:23:00,STORE06,8,6,2
2025-06-07 08:28:00,STORE11,1,5,1
2025-06-07 08:34:00,STORE12,4,3,0
2025-06-07 08:39:00,STORE11,6,13,1
2025-06-07 08:46:00,STORE06,3,5,2
2025-06-07 08:49:00,STORE09,2,11,0
2025-06-07 08:53:00,STORE07,4,3,1
2025-06-07 09:02:00,STORE03,3,8,0
2025-06-07 09:03:00,STORE12,4,5,0
2025-06-07 09:09:00,STORE01,5,4,3
2025-06-07 09:14:00,STORE02,2,3,1
